,synapse_id,pre_cell_id,pre_mtype,sectionlist_id,sectionlist_index,seg_x,synapse_type,dep,fac,use,tau_d,delay,weight,section_name,pre_mtype_name,synapse_model,GABAAB_ratio,e_GABAA,e_GABAB
1808,1808,16785,32,2,108,0.094,9,1554.0,4.0,0.3467808663845062,9.58647346496582,1.24011,0.931369185448,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1809,1809,16785,32,2,98,0.306,9,1064.0,1.0,0.27132973074913025,7.511568069458006,1.30067,0.632394134998,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1810,1810,16785,32,2,115,0.699,9,1501.0,4.0,0.3386453986167908,9.362749099731444,1.41434,0.899132430553,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1811,1811,16785,32,2,92,0.757,9,1314.0,2.0,0.3098492622375488,8.570855140686035,1.51703,0.785027682781,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1812,1812,16785,32,2,116,0.349,9,1110.0,1.0,0.2785341739654541,7.709690093994141,3.01969,0.660941660404,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1813,1813,16785,32,2,92,0.469,9,1137.0,1.0,0.2826695144176483,7.823411464691161,1.72896,0.677327930927,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1814,1814,16785,32,2,13,0.713,9,1440.0,3.0,0.3292977809906006,9.105689048767088,1.98483,0.862092494965,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1815,1815,16785,32,2,13,0.824,9,1741.0,6.0,0.37554559111595154,10.377503395080566,1.96586,1.04534935951,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1816,1816,16785,32,2,14,0.328,9,1133.0,1.0,0.2820507884025574,7.806396961212158,1.68722,0.674876272678,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1817,1817,16785,32,2,14,0.352,9,1712.0,6.0,0.3710241317749024,10.25316333770752,1.66911,1.02743315697,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1818,1818,16785,32,2,14,0.304,9,1249.0,2.0,0.29986658692359924,8.296330451965332,1.70579,0.745471298695,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1819,1819,16785,32,2,14,0.012,9,1409.0,3.0,0.3244684934616089,8.972883224487305,1.92711,0.842956364155,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1820,1820,16785,32,2,14,0.393,9,922.0,0.0,0.24958182871341705,6.913500308990479,1.63793,0.546217978001,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1821,1821,16785,32,2,26,0.918,9,1763.0,6.0,0.3789702355861664,10.471681594848633,6.48473,1.05891954899,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1822,1822,16785,32,2,26,0.922,9,1362.0,3.0,0.3171657919883728,8.772059440612793,6.48849,0.814019441605,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1823,1823,16785,32,2,26,0.919,9,1624.0,5.0,0.35760045051574707,9.88401222229004,6.49488,0.97424185276,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1824,1824,16785,32,2,56,0.301,9,1098.0,1.0,0.27664655447006226,7.657780170440676,5.84604,0.653461992741,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1825,1825,16785,32,2,66,0.682,9,1449.0,4.0,0.3306527137756348,9.142950057983398,5.97616,0.867461442947,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1903,1903,17378,32,2,87,0.228,9,1023.0,0.0,0.26505309343338007,7.33896017074585,2.40639,0.607522904873,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1904,1904,17378,32,2,87,0.221,9,1597.0,5.0,0.35331833362579346,9.766254425048828,2.41401,0.957273840904,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1905,1905,17378,32,2,87,0.234,9,1315.0,3.0,0.3100266754627228,8.57573413848877,2.40986,0.785730719566,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1906,1906,17378,32,2,92,0.208,9,1147.0,1.0,0.2842187583446502,7.866015434265136,2.47608,0.683466792107,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1907,1907,17378,32,1,8,0.011,9,1612.0,5.0,0.3556280732154846,9.829771995544432,1.36173,0.966426193714,basal,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1908,1908,17378,32,0,0,0.0,9,1143.0,1.0,0.28347334265708923,7.845517158508301,1.28743,0.680513143539,somatic,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1909,1909,17378,32,2,141,0.681,9,1686.0,5.0,0.36707150936126715,10.144466400146484,0.998665,1.01177084446,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1910,1910,17378,32,1,49,0.783,9,1617.0,5.0,0.35647889971733093,9.853169441223145,1.45381,0.969797611237,basal,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1911,1911,17378,32,1,49,0.984,9,1006.0,0.0,0.26246151328086853,7.2676916122436515,1.47271,0.597253739834,basal,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1912,1912,17378,32,2,10,0.73,9,1562.0,4.0,0.34800198674201965,9.620054244995117,1.75289,0.936207830906,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1913,1913,17378,32,2,10,0.819,9,982.0,0.0,0.25881570577621454,7.167431831359863,1.77137,0.582807183266,apical,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1914,1914,17378,32,1,80,0.486,9,758.0,0.0,0.22430537641048431,6.218398094177246,0.540946,0.446060091257,basal,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1915,1915,17378,32,1,80,0.403,9,753.0,0.0,0.22351978719234464,6.196794033050537,0.561579,0.442947149277,basal,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1916,1916,17378,32,1,78,0.239,9,893.0,0.0,0.24501995742321012,6.7880492210388175,0.664171,0.528141617775,basal,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1917,1917,17378,32,1,80,0.357,9,1577.0,5.0,0.3503463268280029,9.684523582458496,0.57295,0.945497334003,basal,L5_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1918,1918,17385,37,2,115,0.474,5,132.0,57.0,0.29895681142807007,6.144475460052489,1.06148,0.819762706757,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1919,1919,17385,37,2,115,0.501,5,163.0,69.0,0.3529363572597504,6.799941539764404,1.07005,1.05380260944,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1920,1920,17385,37,2,115,0.559,5,126.0,55.0,0.28805485367774963,6.012094497680664,1.0896,0.772494971752,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1921,1921,17385,37,2,115,0.611,5,195.0,82.0,0.4088312387466431,7.478664875030517,1.10681,1.29614686966,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1922,1922,17385,37,2,115,0.484,5,196.0,82.0,0.4107236564159393,7.501644134521484,1.06818,1.30435180664,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1923,1923,17385,37,2,103,0.54,5,122.0,54.0,0.28166887164115906,5.934550762176514,1.14365,0.744807243347,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1924,1924,17385,37,2,103,0.61,5,95.0,43.0,0.23418301343917847,5.357936382293701,1.16164,0.538922071457,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1925,1925,17385,37,2,114,0.115,5,146.0,63.0,0.32390812039375305,6.447455883026123,1.07439,0.927944481373,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1926,1926,17385,37,2,114,0.158,5,118.0,52.0,0.2746529877185821,5.849357604980469,1.09519,0.714388310909,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1927,1927,17385,37,2,115,0.26,5,138.0,60.0,0.30925807356834406,6.269562244415283,1.11579,0.864426076412,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1928,1928,17385,37,2,115,0.324,5,106.0,47.0,0.25355446338653564,5.5931615829467765,1.13742,0.622911155224,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1929,1929,17385,37,2,113,0.353,5,117.0,51.0,0.27199894189834595,5.817130088806152,0.969216,0.702881157398,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1930,1930,17385,37,2,120,0.07,5,86.0,40.0,0.21916326880455017,5.175553798675537,2.72128,0.473800748587,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1931,1931,17385,37,2,120,0.067,5,142.0,61.0,0.31580397486686707,6.349048137664794,2.72719,0.89280718565,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1932,1932,17385,37,2,133,0.451,5,181.0,76.0,0.3854430317878723,7.194665431976318,2.99036,1.19474232197,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1933,1933,17385,37,2,120,0.065,5,148.0,64.0,0.3275359272956848,6.4915075302124015,2.72757,0.943673551083,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1934,1934,17385,37,2,118,0.181,5,187.0,79.0,0.3954960703849792,7.31673765182495,2.68211,1.23832929134,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1935,1935,17385,37,2,118,0.189,5,154.0,66.0,0.33670160174369806,6.6028051376342765,2.69075,0.983413338661,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1936,1936,17385,37,2,118,0.18,5,205.0,86.0,0.4272072315216064,7.701802253723144,2.68806,1.37581992149,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1937,1937,17385,37,2,120,0.117,5,137.0,59.0,0.30833736062049866,6.258382320404053,2.72422,0.860434055328,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1938,1938,17385,37,2,133,0.82,5,104.0,47.0,0.25002381205558777,5.550289154052734,2.9917,0.607603251934,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1959,1959,17569,37,1,55,0.552,5,197.0,83.0,0.41268134117126465,7.525416374206544,1.50905,1.31283986568,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1960,1960,17569,37,1,37,0.873,5,216.0,90.0,0.44592905044555664,7.929138660430909,1.51736,1.45699238777,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1961,1961,17569,37,2,144,0.624,5,192.0,80.0,0.40347570180892944,7.413633346557617,1.16573,1.2729268074,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1962,1962,17569,37,2,144,0.619,5,84.0,39.0,0.2146470695734024,5.12071418762207,1.17369,0.454219788313,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1963,1963,17569,37,2,144,0.613,5,150.0,64.0,0.33089765906333923,6.532328605651856,1.17545,0.958249092102,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1964,1964,17569,37,2,144,0.684,5,111.0,49.0,0.2614550292491913,5.689096450805664,0.999805,0.657165706158,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1965,1965,17569,37,2,148,0.246,5,75.0,35.0,0.1988060474395752,4.928359031677246,1.34237,0.385537683964,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1966,1966,17569,37,1,52,0.367,5,199.0,83.0,0.41641131043434143,7.570708751678466,0.752623,1.32901191711,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1967,1967,17569,37,1,66,0.427,5,199.0,83.0,0.416078507900238,7.566667556762694,1.10123,1.32756900787,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1968,1968,17569,37,1,66,0.452,5,106.0,47.0,0.25343242287635803,5.591679573059082,1.11085,0.622381985188,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1969,1969,17569,37,1,81,0.213,5,82.0,38.0,0.21066613495349884,5.07237434387207,1.14242,0.436959594488,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1970,1970,17569,37,1,81,0.247,5,76.0,36.0,0.20045292377471924,4.948357105255127,1.16152,0.392678022385,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1971,1971,17569,37,1,61,0.867,5,116.0,51.0,0.27159708738327026,5.812250137329102,0.88955,0.701138734818,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1972,1972,17569,37,1,61,0.801,5,162.0,69.0,0.35103216767311096,6.776819229125977,0.878216,1.04554653168,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1973,1973,17569,37,2,109,0.6,5,68.0,33.0,0.18778318166732788,4.7945098876953125,1.21478,0.337745666504,apical,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1974,1974,17569,37,1,46,0.939,5,96.0,43.0,0.23615838587284088,5.381923198699951,1.10555,0.547486722469,basal,L5_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1998,1998,17683,40,3,0,0.5,12,892.0,25.0,0.3096922039985657,9.310175895690916,1.63869,3.67070841789,axonal,L5_ChC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2028,2028,17727,34,1,39,0.813,8,1043.0,28.0,0.35809406638145447,10.129283905029297,1.16804,1.00958323479,basal,L5_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2029,2029,17727,34,1,39,0.706,8,895.0,25.0,0.3105974495410919,9.325495719909668,1.18716,0.893764555454,basal,L5_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2030,2030,17727,34,1,38,0.546,8,1064.0,29.0,0.36483702063560486,10.243395805358887,1.29846,1.02602565289,basal,L5_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2031,2031,17727,34,1,65,0.615,8,1077.0,29.0,0.3690687119960785,10.315009117126465,1.30325,1.03634440899,basal,L5_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2032,2032,17727,34,2,142,0.854,8,509.0,17.0,0.18689925968647003,7.232141494750976,2.3895,0.592131257057,apical,L5_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2033,2033,17727,34,1,43,0.565,8,443.0,15.0,0.16562108695507047,6.872049331665039,3.42262,0.540245294571,basal,L5_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2034,2034,17727,34,1,40,0.43,8,565.0,18.0,0.2046749442815781,7.532960891723632,3.14669,0.635476589203,basal,L5_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2035,2035,17727,34,1,40,0.396,8,650.0,20.0,0.23211838304996488,7.997387886047363,3.18316,0.702396333218,basal,L5_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2036,2036,17727,34,1,74,0.663,8,932.0,26.0,0.3225497603416443,9.527765274047853,1.41897,0.922909796238,basal,L5_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2037,2037,17727,34,1,26,0.254,8,1039.0,28.0,0.3569451868534088,10.109841346740723,1.70536,1.00678169727,basal,L5_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2038,2038,17727,34,2,130,0.384,8,1081.0,29.0,0.3702598214149475,10.335165977478027,1.119,1.03924894333,apical,L5_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2258,2258,20688,51,2,102,0.383,5,200.0,84.0,0.4188134372234344,7.59987735748291,2.74525,1.33942687511,apical,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2259,2259,20688,51,2,102,0.404,5,117.0,52.0,0.2726465761661529,5.824994087219238,2.76433,0.705689132214,apical,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2260,2260,20688,51,2,98,0.192,5,158.0,67.0,0.3441574275493622,6.693340301513672,2.71707,1.01573967934,apical,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2261,2261,20688,51,1,71,0.263,5,87.0,40.0,0.21984565258026123,5.183840274810791,1.87209,0.476759403944,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2262,2262,20688,51,1,77,0.604,5,146.0,63.0,0.3237442076206207,6.445465564727783,1.8029,0.927233815193,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2263,2263,20688,51,2,130,0.584,5,149.0,64.0,0.32840487360954285,6.502058982849121,2.27027,0.947441101074,apical,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2264,2264,20688,51,1,9,0.249,5,95.0,43.0,0.23398701846599576,5.3555564880371085,1.85507,0.538072288036,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2265,2265,20688,51,1,47,0.024,5,103.0,46.0,0.24773162603378293,5.522455215454102,1.8886,0.597664952278,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2266,2266,20688,51,1,66,0.246,5,214.0,89.0,0.44213119149208074,7.883021354675295,2.11219,1.4405258894,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2267,2267,20688,51,1,66,0.306,5,143.0,62.0,0.3182496726512909,6.378746032714844,2.13368,0.903411030769,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2268,2268,20688,51,1,66,0.323,5,168.0,71.0,0.3618209064006805,6.907825469970703,2.139,1.09232354164,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2269,2269,20688,51,1,81,0.096,5,156.0,67.0,0.3413368761539459,6.659090995788574,2.16958,1.00351071358,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2305,2305,22744,51,0,0,0.0,10,1042.0,25.0,0.169227734208107,9.878297805786131,1.18704,1.26582467556,somatic,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2306,2306,22744,51,0,0,0.0,10,895.0,22.0,0.1434529721736908,8.48646068572998,1.20782,0.952919006348,somatic,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2307,2307,22744,51,0,0,0.0,10,937.0,23.0,0.15090122818946838,8.888666152954102,1.23003,1.0433409214,somatic,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2308,2308,22744,51,0,0,0.0,10,1068.0,25.0,0.1738542765378952,10.12813091278076,1.24862,1.3219909668,somatic,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2309,2309,22744,51,1,55,0.225,10,919.0,23.0,0.1476946622133255,8.715511322021484,1.01844,1.0044131279,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2310,2310,22744,51,1,55,0.443,10,693.0,19.0,0.10807863622903824,6.57624626159668,1.04691,0.523474574089,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2311,2311,22744,51,1,60,0.977,10,791.0,21.0,0.1252729296684265,7.504738330841064,1.51882,0.732213437557,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2312,2312,22744,51,1,49,0.967,10,608.0,17.0,0.09307467937469481,5.766032695770264,1.36259,0.341326624155,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2313,2313,22744,51,1,58,0.992,10,763.0,20.0,0.1204099878668785,7.242139339447021,0.942182,0.673177301884,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2314,2314,22744,51,1,53,0.542,10,739.0,20.0,0.11615244299173356,7.012232303619385,0.974101,0.621490716934,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2378,2378,26107,51,1,3,0.028,10,985.0,24.0,0.1593770980834961,9.346364021301268,1.27148,1.1462379694,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2379,2379,26107,51,1,3,0.181,10,842.0,21.0,0.1341465413570404,7.983913421630859,1.26519,0.839939057827,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2380,2380,26107,51,2,0,0.866,10,790.0,21.0,0.12510350346565247,7.495588779449462,1.7346,0.730156481266,apical,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2381,2381,26107,51,1,35,0.76,10,977.0,24.0,0.1579817235469818,9.271013259887695,1.9955,1.12929809093,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2382,2382,26107,51,2,1,0.077,10,827.0,21.0,0.13155527412891388,7.843984603881837,1.78648,0.808481037617,apical,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2383,2383,26107,51,2,1,0.39,10,1031.0,25.0,0.16740423440933228,9.779829025268553,1.80806,1.24368751049,apical,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2384,2384,26107,51,2,116,0.363,10,800.0,21.0,0.12687586247920987,7.591296672821045,2.16881,0.751673042774,apical,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2385,2385,26107,51,1,20,0.284,10,992.0,24.0,0.160550057888031,9.409703254699709,1.79886,1.16047763824,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2386,2386,26107,51,1,20,0.274,10,879.0,22.0,0.14067845046520233,8.336636543273924,1.80598,0.91923636198,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2387,2387,26107,51,1,2,0.245,10,1135.0,27.0,0.18567007780075076,10.766183853149414,1.86864,1.46543478966,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2388,2388,26107,51,1,20,0.273,10,1089.0,26.0,0.1775992214679718,10.330357551574709,1.8063,1.36745452881,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2389,2389,26107,51,1,30,0.254,10,925.0,23.0,0.1488472670316696,8.777752876281738,1.99318,1.01840591431,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2390,2390,26107,51,2,129,0.686,10,808.0,21.0,0.1282242089509964,7.664107799530028,2.09661,0.768041968346,apical,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2391,2391,26107,51,1,5,0.267,10,796.0,21.0,0.126139834523201,7.551550865173341,2.49486,0.742737531662,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2392,2392,26107,51,1,2,0.337,10,1020.0,25.0,0.16544346511363983,9.67394733428955,1.25844,1.21988368034,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2393,2393,26107,51,1,24,0.19,10,686.0,19.0,0.10686313360929488,6.51060914993286,1.08691,0.508718430996,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2394,2394,26107,51,1,25,0.125,10,716.0,19.0,0.11201950907707214,6.789053440093993,1.22374,0.571316838264,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2395,2395,26107,51,1,81,0.809,10,1075.0,26.0,0.17509573698043823,10.195170402526855,1.24654,1.33706223965,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2396,2396,26107,51,1,43,0.511,10,803.0,21.0,0.12738369405269623,7.618719577789306,1.31626,0.757838129997,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2431,2431,27770,46,1,18,0.327,9,1516.0,4.0,0.3409273028373718,9.425500869750977,1.60944,0.908174514771,basal,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2432,2432,27770,46,2,134,0.068,9,1446.0,4.0,0.3301151692867279,9.128167152404783,2.07473,0.865331351757,apical,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2433,2433,27770,46,2,5,0.978,9,1619.0,5.0,0.3567570149898529,9.86081790924072,2.6591,0.970899701118,apical,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2434,2434,27770,46,2,109,0.032,9,1558.0,4.0,0.34736430644989014,9.60251808166504,2.62668,0.9336810112,apical,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2435,2435,27770,46,2,113,0.01,9,865.0,0.0,0.2408025711774826,6.672070503234863,2.69958,0.511430203915,apical,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2436,2436,27770,46,2,113,0.1,9,1368.0,3.0,0.3181252181529999,8.798443794250488,2.70415,0.817821204662,apical,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2437,2437,27770,46,2,129,0.099,9,1267.0,2.0,0.30257195234298706,8.370728492736816,2.34122,0.756191313267,apical,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2438,2438,27770,46,2,116,0.052,9,1052.0,0.0,0.26958930492401123,7.4637060165405265,2.57683,0.625497639179,apical,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2439,2439,27770,46,2,108,0.4,9,1056.0,1.0,0.2701115608215332,7.478067874908446,2.44101,0.627567112446,apical,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2440,2440,27770,46,2,66,0.082,9,793.0,0.0,0.22972846031188965,6.367532730102539,5.17218,0.467549055815,apical,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2441,2441,27770,46,1,74,0.592,9,1452.0,4.0,0.33101680874824524,9.152962684631348,1.59431,0.86890411377,basal,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2442,2442,27770,46,1,75,0.864,9,1310.0,2.0,0.3091790080070496,8.552422523498535,1.61148,0.782371759415,basal,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2443,2443,27770,46,1,20,0.058,9,1332.0,3.0,0.3125860393047333,8.646116256713867,1.77543,0.795872211456,basal,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2444,2444,27770,46,1,29,0.408,9,1310.0,2.0,0.30920091271400446,8.553025245666504,1.86641,0.782458603382,basal,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2445,2445,27770,46,2,116,0.236,9,1602.0,5.0,0.35420301556587214,9.790582656860352,2.11321,0.960779428482,apical,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2446,2446,27770,46,2,98,0.276,9,749.0,0.0,0.22287979722023007,6.179194450378418,2.6211,0.440411180258,apical,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2447,2447,27770,46,2,98,0.274,9,1748.0,6.0,0.3766085505485535,10.406734466552734,2.62901,1.04956138134,apical,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2448,2448,27770,46,2,98,0.278,9,1739.0,6.0,0.3752439320087433,10.369207382202148,2.62508,1.04415404797,apical,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2449,2449,27770,46,2,91,0.771,9,1558.0,4.0,0.34745702147483826,9.605068206787108,3.08904,0.93404841423,apical,L6_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2461,2461,28662,51,1,54,0.457,10,988.0,24.0,0.15978913009166715,9.368613243103027,0.762883,1.1512401104,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2462,2462,28662,51,1,54,0.426,10,885.0,22.0,0.14170102775096893,8.391855239868164,0.784401,0.931650459766,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2463,2463,28662,51,1,58,0.845,10,969.0,24.0,0.15656894445419312,9.194723129272463,0.992846,1.11214697361,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
2464,2464,28662,51,1,61,0.642,10,782.0,20.0,0.12368910759687424,7.4192118644714355,1.3265,0.712985754013,basal,L6_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
